4048_C12	t2	t1	-27585.105506	t2	-27584.292068
4103_C12	t2	t1	-24161.568462	t2	-24159.354608
4218_C12	t2	t1	-38197.644717	t2	-38195.283078
4234_C12	t2	t1	-21296.132775	t2	-21277.148169
4308_C12	t2	t1	-29422.437743	t2	-29419.971227
4321_C12	t1	t1	-53429.673913	t2	-53432.945363
4474_C12	t1	t1	-36056.489637	t2	-36076.058101
4478_C12	t1	t1	-24968.016384	t2	-24969.821616
4490_C12	t1	t1	-6635.18164	t2	-6636.598518
4524_C12	t1	t1	-40804.1316039999	t2	-40816.504964
4533_C12	t2	t1	-27206.650732	t2	-27199.92855
4547_C12	t2	t1	-20500.490812	t2	-20498.103877
4548_C12	t1	t1	-52301.278593	t2	-52305.807118
4579_C12	t2	t1	-5587.330654	t2	-5586.104563
4599_C12	t2	t1	-10642.773939	t2	-10640.394184
4623_C12	t1	t1	-16141.927602	t2	-16146.745687
4637_C12	t2	t1	-8285.65882999999	t2	-8284.22556100001
4638_C12	t2	t1	-8496.046273	t2	-8494.226533
4685_C12	t2	t1	-7059.172013	t2	-7058.751209
4729_C12	t1	t1	-25577.568431	t2	-25578.945964
4745_C12	t2	t1	-7057.041684	t2	-7055.782703
4777_C12	t1	t1	-9933.497166	t2	-9934.76582300002
4823_C12	t1	t1	-12803.043476	t2	-12807.817333
4886_C12	t2	t1	-21825.205915	t2	-21821.255743
4914_C12	t1	t1	-25871.799353	t2	-25881.232418
4955_C12	t1	t1	-12838.894618	t2	-12840.15747
4975_C12	t2	t1	-23452.474749	t2	-23450.33981
4982_C12	t1	t1	-1618.95183	t2	-1620.011073
5034_C12	t1	t1	-22109.877832	t2	-22113.087054
5062_C12	t2	t1	-14605.510773	t2	-14604.597695
5063_C12	t2	t1	-30512.139962	t2	-30507.197426
5068_C12	t2	t1	-1210.920758	t2	-1210.653058
5075_C12	t2	t1	-26153.568223	t2	-26151.924101
5086_C12	t2	t1	-31661.738797	t2	-31660.383677
5087_C12	t1	t1	-11378.73274	t2	-11382.193184
5088_C12	t1	t1	-6932.255646	t2	-6935.60155
5091_C12	t2	t1	-8384.632491	t2	-8382.68756000001
5092_C12	t2	t1	-13660.228933	t2	-13657.731399
5096_C12	t2	t1	-26960.515693	t2	-26955.410909
5097_C12	t1	t1	-22098.524123	t2	-22103.131313
5111_C12	t1	t1	-24214.465368	t2	-24216.945158
5116_C12	t2	t1	-7634.654222	t2	-7634.287618
5148_C12	t1	t1	-15471.610607	t2	-15477.446952
5154_C12	t1	t1	-7202.15491299999	t2	-7205.95834200001
