gene	gwll	avg_gwll
Pro_ENSG00000000419	0.22333400000025	0.000954418803419872
Pro_ENSG00000000457	4.10423700000956	0.0146579892857484
Pro_ENSG00000000460	2.24726599999849	0.00429687571701432
Pro_ENSG00000001036	-0.506357000000207	-0.00118031934731983
Pro_ENSG00000001084	-1.68005899999844	-0.00301626391382125
Pro_ENSG00000001167	5.46101899999985	0.0188310999999995
Pro_ENSG00000001461	-0.702049000001352	-0.00193936187845677
Pro_ENSG00000001497	-1.43550099999993	-0.0039545482093662
Pro_ENSG00000001561	1.161012999999	0.00276431666666429
Pro_ENSG00000001629	5.29304400000001	0.0139290631578948
Pro_ENSG00000001630	1.64693000000989	0.00451213698632846
Pro_ENSG00000001631	-1.11920599997939	-0.00193299827284868
Pro_ENSG00000002016	-1.27169000000004	-0.00669310526315808
Pro_ENSG00000002549	-1.58931900000061	-0.00336720127118774
Pro_ENSG00000002822	-2.34020800000144	-0.0039265234899353
Pro_ENSG00000002919	0.679560999999921	0.00430101898734127
Pro_ENSG00000003056	-0.904197999999269	-0.00426508490565693
Pro_ENSG00000003393	-2.18722600000001	-0.00447285480572599
Pro_ENSG00000003402	-1.04274600000099	-0.0034758200000033
Pro_ENSG00000003436	-0.564293000000362	-0.00337900000000217
Pro_ENSG00000003509	-0.125016999998479	-0.000378839393934785
Pro_ENSG00000003756	6.14685199999985	0.0097569079365077
Pro_ENSG00000004455	3.57256800000005	0.0170936267942586
Pro_ENSG00000004487	-0.334718999989491	-0.00047011095504142
Pro_ENSG00000004700	-1.52857200000108	-0.00335213157894973
Pro_ENSG00000004766	0.118995000009818	0.000177075892871753
Pro_ENSG00000004838	-3.4751729999989	-0.0104673885542136
Pro_ENSG00000004897	16.9087179999988	0.0298740600706692
Pro_ENSG00000004961	0.206952999999885	0.000980819905212725
Pro_ENSG00000005007	0.0517640000098254	6.19928143830244e-05
Pro_ENSG00000005020	4.88722099999995	0.0232724809523807
Pro_ENSG00000005100	4.61406399999942	0.00787382935153484
Pro_ENSG00000005156	-9.22919700000057	-0.0139203574660642
Pro_ENSG00000005175	-2.77726299999995	-0.00561063232323222
Pro_ENSG00000005189	-2.17186800000036	-0.0110247106599003
Pro_ENSG00000005194	0.925271000000066	0.00331638351254504
Pro_ENSG00000005302	2.34349999999995	0.006620056497175
Pro_ENSG00000005469	0.920343000001594	0.00164640966011019
Pro_ENSG00000005483	3.08528100000331	0.00334629175705348
Pro_ENSG00000005700	-6.44104499999958	-0.00758662544169561
Pro_ENSG00000006007	-1.80151900000055	-0.00756940756302753
Pro_ENSG00000006042	0.567144000000098	0.00254324663677174
Pro_ENSG00000006114	0.0117709999999533	5.14017467246871e-05
Pro_ENSG00000006282	0.820164000000659	0.00167722699386638
Pro_ENSG00000006468	-3.2367749999903	-0.00732302036196901
Pro_ENSG00000006576	-1.62524999999914	-0.0025434272300456
Pro_ENSG00000006611	-0.346647000000303	-0.00108327187500095
Pro_ENSG00000006625	1.09696800000074	0.00685605000000464
Pro_ENSG00000006634	0.0271050000001196	0.000126658878505232
Pro_ENSG00000006652	-0.604261999980736	-0.00144560287076731
Pro_ENSG00000006695	0.115796000000046	0.00036877707006384
Pro_ENSG00000006712	1.81406800000059	0.0046395601023033
Pro_ENSG00000006715	1.36574699999983	0.00163562514970039
Pro_ENSG00000006744	-1.42063400000006	-0.00314299557522138
Pro_ENSG00000007080	-1.03874900001028	-0.00506706829273309
Pro_ENSG00000007168	3.21458299999995	0.00784044634146329
Pro_ENSG00000007202	4.73499799999991	0.00521475550660782
Pro_ENSG00000007237	0.685934000000088	0.00228644666666696
Pro_ENSG00000007372	-0.744022000000314	-0.00249671812080642
Pro_ENSG00000007376	1.32318699999996	0.0054677148760329
Pro_ENSG00000007520	0.686840999999731	0.0035772968749986
Pro_ENSG00000007541	-0.955794999999853	-0.00187778978388969
Pro_ENSG00000007923	1.03426799999033	0.00197003428569587
Pro_ENSG00000007944	-1.03334800000084	-0.00238098617511715
Pro_ENSG00000008018	3.13105800000039	0.0149098000000019
Pro_ENSG00000008083	0.200248000000101	0.000474521327014458
Pro_ENSG00000008311	10.0310730000019	0.011258218855221
Pro_ENSG00000008394	1.46468899999945	0.0103147112676018
Pro_ENSG00000008838	-1.30539099999805	-0.00158421237863841
Pro_ENSG00000008869	-0.539467000000514	-0.000707961942257892
Pro_ENSG00000008952	-5.7856069999998	-0.0162061820728286
Pro_ENSG00000008988	2.30728999999997	0.0195533050847455
Pro_ENSG00000009307	-9.96026399999937	-0.0131575482166438
Pro_ENSG00000009335	0.71268599996074	0.00115321359216948
Pro_ENSG00000009830	4.02275499999996	0.00809407444668
Pro_ENSG00000009844	2.99396600001	0.0120239598393976
Pro_ENSG00000010072	3.06636699999945	0.0138124639639615
Pro_ENSG00000010165	2.84179700000095	0.00689756553398289
Pro_ENSG00000010244	4.06756100001076	0.00932926834864852
Pro_ENSG00000010270	1.43881099999999	0.00645206726457393
Pro_ENSG00000010292	7.1651039999997	0.0104906354319176
Pro_ENSG00000010404	3.82679300000018	0.010571251381216
Pro_ENSG00000010626	-3.28050099999018	-0.0153294439251878
Pro_ENSG00000010818	0.649899000000005	0.00105161650485438
Pro_ENSG00000011007	0.254609999999957	0.0006956557377048
