4048_C12	t2	t1	-27585.105506	t2	-27579.858477
4103_C12	t1	t1	-24161.568462	t2	-24163.479719
4218_C12	t2	t1	-38197.644717	t2	-38192.441153
4234_C12	t1	t1	-21296.132775	t2	-21301.42224
4308_C12	t1	t1	-29422.437743	t2	-29425.61122
4321_C12	t2	t1	-53429.673913	t2	-53425.522633
4474_C12	t2	t1	-36056.489637	t2	-36056.391714
4478_C12	t1	t1	-24968.016384	t2	-24969.654009
4490_C12	t1	t1	-6635.18164	t2	-6636.565169
4524_C12	t2	t1	-40804.1316039999	t2	-40804.1077299999
4533_C12	t2	t1	-27206.650732	t2	-27201.612682
4547_C12	t2	t1	-20500.490812	t2	-20498.478402
4548_C12	t1	t1	-52301.278593	t2	-52304.757144
4579_C12	t2	t1	-5587.330654	t2	-5585.694308
4599_C12	t2	t1	-10642.773939	t2	-10638.89418
4623_C12	t1	t1	-16141.927602	t2	-16144.070576
4637_C12	t2	t1	-8285.65882999999	t2	-8285.366261
4638_C12	t2	t1	-8496.046273	t2	-8495.10709600001
4685_C12	t1	t1	-7059.172013	t2	-7059.273735
4729_C12	t2	t1	-25577.568431	t2	-25575.35354
4745_C12	t2	t1	-7057.041684	t2	-7055.544388
4777_C12	t1	t1	-9933.497166	t2	-9933.71239499999
4823_C12	t1	t1	-12803.043476	t2	-12803.877254
4886_C12	t2	t1	-21825.205915	t2	-21822.157837
4914_C12	t1	t1	-25871.799353	t2	-25874.0460550001
4955_C12	t2	t1	-12838.894618	t2	-12836.872118
4975_C12	t1	t1	-23452.474749	t2	-23455.535484
4982_C12	t1	t1	-1618.95183	t2	-1620.114673
5034_C12	t1	t1	-22109.877832	t2	-22114.401899
5062_C12	t2	t1	-14605.510773	t2	-14602.585187
5063_C12	t2	t1	-30512.139962	t2	-30504.558063
5068_C12	t1	t1	-1210.920758	t2	-1211.433776
5075_C12	t1	t1	-26153.568223	t2	-26154.976995
5086_C12	t2	t1	-31661.738797	t2	-31659.365173
5087_C12	t2	t1	-11378.73274	t2	-11372.406641
5088_C12	t2	t1	-6932.255646	t2	-6930.25759899999
5091_C12	t2	t1	-8384.632491	t2	-8373.12083699999
5092_C12	t2	t1	-13660.228933	t2	-13654.562458
5096_C12	t1	t1	-26960.515693	t2	-26962.580432
5097_C12	t1	t1	-22098.524123	t2	-22098.55765
5111_C12	t1	t1	-24214.465368	t2	-24219.28061
5116_C12	t1	t1	-7634.654222	t2	-7639.901624
5148_C12	t2	t1	-15471.610607	t2	-15470.150585
5154_C12	t1	t1	-7202.15491299999	t2	-7203.204603
5161_C12	t1	t1	-36746.371163	t2	-36751.887212
5165_C12	t2	t1	-28592.303265	t2	-28587.755887
5170_C12	t2	t1	-22984.743044	t2	-22982.676332
5172_C12	t1	t1	-22844.801318	t2	-22845.213278
5175_C12	t1	t1	-14999.754094	t2	-15007.590305
5206_C12	t1	t1	-27364.1715080001	t2	-27368.548291
5226_C12	t2	t1	-4940.772797	t2	-4939.846188
5229_C12	t2	t1	-25983.984153	t2	-25983.564807
5233_C12	t2	t1	-27143.293188	t2	-27141.245551
5248_C12	t2	t1	-1088.727249	t2	-1088.664146
5270_C12	t2	t1	-17748.713011	t2	-17748.353496
5276_C12	t1	t1	-40715.956092	t2	-40720.493101
5279_C12	t2	t1	-15291.3723	t2	-15291.300375
5286_C12	t2	t1	-15823.584505	t2	-15820.914768
5294_C12	t1	t1	-9663.326006	t2	-9668.041567
5301_C12	t1	t1	-17039.94262	t2	-17042.647991
5304_C12	t2	t1	-7257.470866	t2	-7256.688763
5306_C12	t1	t1	-5383.698372	t2	-5383.7872
5310_C12	t2	t1	-4160.925141	t2	-4160.603419
5326_C12	t2	t1	-7772.17623	t2	-7769.710942
5331_C12	t2	t1	-7713.505118	t2	-7711.336913
5333_C12	t2	t1	-6093.810043	t2	-6093.803166
5334_C12	t2	t1	-52013.525823	t2	-52012.4103359999
5336_C12	t2	t1	-23762.369227	t2	-23758.820425
5338_C12	t1	t1	-8887.014212	t2	-8887.48511199999
5353_C12	t2	t1	-12837.177515	t2	-12836.134634
5358_C12	t2	t1	-24725.672008	t2	-24716.746083
5367_C12	t1	t1	-6225.964142	t2	-6227.837035
5375_C12	t1	t1	-16758.928721	t2	-16761.985264
5384_C12	t1	t1	-6907.357288	t2	-6907.36133
5385_C12	t1	t1	-11808.935807	t2	-11813.514303
5427_C12	t1	t1	-343.087534	t2	-343.331552
5430_C12	t2	t1	-11894.348737	t2	-11893.024793
5460_C12	t1	t1	-19901.227757	t2	-19901.381874
5462_C12	t2	t1	-11798.551141	t2	-11796.764658
5475_C12	t1	t1	-16668.600497	t2	-16671.89973
5479_C12	t2	t1	-17330.220471	t2	-17328.406809
5484_C12	t1	t1	-18633.568391	t2	-18637.21851
5488_C12	t2	t1	-6959.307584	t2	-6956.795062
5494_C12	t2	t1	-1383.372713	t2	-1383.263017
5498_C12	t1	t1	-24405.623805	t2	-24407.215831
5503_C12	t2	t1	-8787.39498499999	t2	-8785.50365200001
5507_C12	t1	t1	-5677.596821	t2	-5678.528723
5508_C12	t1	t1	-28293.205646	t2	-28296.998883
5514_C12	t1	t1	-16871.719757	t2	-16875.334034
5516_C12	t1	t1	-19083.206279	t2	-19091.171285
5524_C12	t2	t1	-11121.530948	t2	-11120.904837
5528_C12	t2	t1	-12183.847908	t2	-12179.400301
5536_C12	t1	t1	-13583.826953	t2	-13585.438147
5558_C12	t2	t1	-16094.121262	t2	-16090.905431
5559_C12	t1	t1	-18188.930304	t2	-18189.639311
5571_C12	t1	t1	-4849.689861	t2	-4851.791013
5573_C12	t2	t1	-9564.14669399999	t2	-9562.99383399999
5578_C12	t2	t1	-1903.058176	t2	-1902.702241
5579_C12	t2	t1	-8131.724693	t2	-8130.706576
5582_C12	t2	t1	-21150.8085150001	t2	-21150.08092
5588_C12	t2	t1	-2788.044512	t2	-2787.936096
5600_C12	t1	t1	-9315.70077799999	t2	-9316.73819199999
5601_C12	t2	t1	-20007.764969	t2	-20005.930026
5604_C12	t2	t1	-22119.285619	t2	-22114.111897
5607_C12	t2	t1	-4347.470835	t2	-4346.461948
5613_C12	t2	t1	-4592.849522	t2	-4592.270605
5621_C12	t1	t1	-15394.429989	t2	-15394.963104
5628_C12	t2	t1	-35679.5670080001	t2	-35678.086636
5631_C12	t1	t1	-8857.889636	t2	-8858.01695800001
5644_C12	t1	t1	-4465.37028	t2	-4466.441459
5648_C12	t2	t1	-40890.46896	t2	-40888.002367
5656_C12	t2	t1	-23436.245477	t2	-23432.640626
5672_C12	t1	t1	-828.689348	t2	-829.354525
5675_C12	t1	t1	-7338.09991000001	t2	-7340.784334
5676_C12	t2	t1	-12244.385764	t2	-12244.372575
5679_C12	t1	t1	-18374.831157	t2	-18377.581606
5681_C12	t2	t1	-22777.787825	t2	-22773.914868
5684_C12	t2	t1	-17523.041022	t2	-17522.404162
5686_C12	t2	t1	-18944.559119	t2	-18931.874912
5696_C12	t1	t1	-6516.640089	t2	-6519.077087
5715_C12	t2	t1	-13553.063189	t2	-13546.66022
5719_C12	t1	t1	-8298.787253	t2	-8300.27733
5729_C12	t2	t1	-5335.710076	t2	-5334.878774
5737_C12	t1	t1	-21451.102723	t2	-21455.061107
5749_C12	t2	t1	-8453.574834	t2	-8450.16864
5750_C12	t2	t1	-16394.330877	t2	-16393.897356
5752_C12	t1	t1	-10050.634635	t2	-10054.787476
5753_C12	t2	t1	-12532.884731	t2	-12532.213799
5755_C12	t1	t1	-2762.703663	t2	-2768.014876
5758_C12	t2	t1	-29040.59421	t2	-29037.727573
5763_C12	t1	t1	-15354.073638	t2	-15358.954407
5785_C12	t1	t1	-13206.010462	t2	-13209.168907
5786_C12	t1	t1	-23281.019998	t2	-23285.913692
5791_C12	t2	t1	-5674.178926	t2	-5672.859526
5801_C12	t1	t1	-22447.49463	t2	-22452.818672
5808_C12	t1	t1	-17924.998227	t2	-17929.728052
5816_C12	t1	t1	-10734.81047	t2	-10737.20423
5817_C12	t1	t1	-8350.107076	t2	-8350.852233
5823_C12	t1	t1	-6987.465194	t2	-6987.721873
5824_C12	t1	t1	-16412.391253	t2	-16415.952355
5830_C12	t1	t1	-12349.971073	t2	-12351.566314
5832_C12	t1	t1	-13965.97387	t2	-13970.631874
5834_C12	t1	t1	-20930.775552	t2	-20934.408018
5836_C12	t2	t1	-2941.426115	t2	-2941.249465
5839_C12	t2	t1	-10587.30063	t2	-10585.438245
5847_C12	t2	t1	-9231.571739	t2	-9230.04273899999
5853_C12	t1	t1	-4273.043323	t2	-4274.713426
5858_C12	t1	t1	-19170.176049	t2	-19173.492546
5862_C12	t1	t1	-12562.780591	t2	-12566.964751
5863_C12	t1	t1	-12973.840295	t2	-12975.645621
5870_C12	t2	t1	-4128.926603	t2	-4128.8993
5875_C12	t1	t1	-5640.145095	t2	-5643.238327
5881_C12	t2	t1	-7466.600734	t2	-7466.306853
5894_C12	t1	t1	-20436.039668	t2	-20441.095337
5896_C12	t1	t1	-8084.507887	t2	-8086.204433
5903_C12	t2	t1	-3992.745649	t2	-3990.062193
5905_C12	t1	t1	-13933.381039	t2	-13934.938185
5911_C12	t1	t1	-6625.22832	t2	-6625.420007
5915_C12	t1	t1	-7966.76787599999	t2	-7969.116215
5918_C12	t1	t1	-14961.815845	t2	-14964.464748
5919_C12	t2	t1	-4831.304781	t2	-4829.601558
5921_C12	t2	t1	-28451.770188	t2	-28446.911157
5925_C12	t2	t1	-12848.451226	t2	-12844.42125
5928_C12	t1	t1	-18030.80532	t2	-18032.687335
5929_C12	t2	t1	-12687.106779	t2	-12686.233176
5934_C12	t2	t1	-17265.701356	t2	-17260.690402
5939_C12	t2	t1	-27463.578026	t2	-27460.013481
5951_C12	t2	t1	-4293.94145	t2	-4292.262915
5954_C12	t1	t1	-6876.852748	t2	-6877.717155
5955_C12	t1	t1	-249.866931	t2	-250.601008
5957_C12	t2	t1	-19202.893557	t2	-19197.505524
5959_C12	t1	t1	-11717.543342	t2	-11718.266065
5964_C12	t2	t1	-8288.537286	t2	-8286.005029
5967_C12	t2	t1	-24978.977051	t2	-24978.963416
5979_C12	t1	t1	-14208.861342	t2	-14212.561713
5991_C12	t2	t1	-12627.942695	t2	-12623.502352
5993_C12	t1	t1	-13744.837587	t2	-13745.443092
6000_C12	t2	t1	-10801.862713	t2	-10799.23181
6001_C12	t1	t1	-8514.124851	t2	-8514.53188
6002_C12	t2	t1	-3884.530515	t2	-3884.102677
6010_C12	t1	t1	-7886.450699	t2	-7886.585879
6012_C12	t1	t1	-4193.416315	t2	-4193.450638
6022_C12	t1	t1	-10360.982632	t2	-10366.801742
6025_C12	t1	t1	-21757.26108	t2	-21760.136365
6026_C12	t2	t1	-13217.722274	t2	-13214.544659
6031_C12	t2	t1	-9876.769895	t2	-9874.57875899999
6032_C12	t2	t1	-7045.203	t2	-7042.90558399999
6033_C12	t1	t1	-11099.438293	t2	-11100.397014
6039_C12	t2	t1	-4662.738639	t2	-4661.704592
6040_C12	t1	t1	-40544.37532	t2	-40556.66097
6043_C12	t1	t1	-7225.871053	t2	-7231.50363199999
6051_C12	t2	t1	-18210.946753	t2	-18210.666274
6053_C12	t1	t1	-25521.158236	t2	-25529.151693
6066_C12	t1	t1	-12397.930766	t2	-12398.216158
6069_C12	t1	t1	-13655.28715	t2	-13657.354675
6075_C12	t1	t1	-4030.980197	t2	-4033.820548
6077_C12	t1	t1	-27638.512743	t2	-27641.963999
6086_C12	t2	t1	-7335.162576	t2	-7334.385127
6094_C12	t1	t1	-5146.73927	t2	-5149.162668
6107_C12	t1	t1	-16636.119552	t2	-16638.10899
6120_C12	t2	t1	-10000.686002	t2	-9999.77681100001
6121_C12	t1	t1	-5220.103009	t2	-5220.814168
6123_C12	t2	t1	-7593.64076	t2	-7592.227189
6128_C12	t2	t1	-10308.67342	t2	-10306.437022
6130_C12	t2	t1	-14780.360987	t2	-14780.250933
6134_C12	t1	t1	-7010.535046	t2	-7013.530852
6140_C12	t1	t1	-20059.749152	t2	-20060.148111
6145_C12	t1	t1	-26420.2212	t2	-26427.073021
6150_C12	t1	t1	-22997.509504	t2	-23000.220636
6154_C12	t2	t1	-16351.243715	t2	-16348.579122
6155_C12	t1	t1	-10527.28754	t2	-10533.199458
6159_C12	t2	t1	-8129.350098	t2	-8129.01948
6171_C12	t1	t1	-10767.982495	t2	-10773.295093
6175_C12	t2	t1	-1151.8143	t2	-1150.700181
6176_C12	t1	t1	-788.230285	t2	-788.689144
6179_C12	t2	t1	-21373.661911	t2	-21372.353482
6180_C12	t1	t1	-7785.278966	t2	-7790.073524
6189_C12	t2	t1	-11963.352156	t2	-11961.872639
6191_C12	t2	t1	-6000.002731	t2	-5999.959589
6193_C12	t1	t1	-6688.775617	t2	-6691.582701
6195_C12	t1	t1	-3404.888826	t2	-3413.573346
