gene	gwll	avg_gwll
4048_C12	-5.24702899999829	-0.00858760883796775
4103_C12	1.91125699999975	0.00328959896729733
4218_C12	-5.2035640000031	-0.00540349325026282
4234_C12	5.28946500000166	0.00926351138354055
4308_C12	3.17347700000028	0.00467375110456594
4321_C12	-4.15127999999822	-0.003456519567026
4474_C12	-0.0979230000011739	-0.000126027027028538
4478_C12	1.63762500000303	0.00363109756098232
4490_C12	1.38352900000064	0.0120306869565273
4524_C12	-0.0238739999986137	-2.22083720917337e-05
4533_C12	-5.0380499999992	-0.00773894009216467
4547_C12	-2.01240999999936	-0.00390759223300847
4548_C12	3.47855100000015	0.00246530900070883
4579_C12	-1.63634600000023	-0.00491395195195264
4599_C12	-3.87975900000129	-0.00962719354839029
4623_C12	2.14297400000032	0.00330196302003131
4637_C12	-0.292568999990181	-0.000883894259789065
4638_C12	-0.939176999989286	-0.0023189555555291
4685_C12	0.101721999999427	0.000307317220542075
4729_C12	-2.21489099999962	-0.00181995973705803
4745_C12	-1.49729599999955	-0.00518095501729948
4777_C12	0.215228999990359	0.00047511920527673
4823_C12	0.833778000000166	0.00169123326572042
4886_C12	-3.0480779999998	-0.00288917345971546
4914_C12	2.24670200010223	0.0021961896384186
4955_C12	-2.02250000000095	-0.00431236673774189
4975_C12	3.06073499999911	0.00310734517766407
4982_C12	1.16284300000007	0.0155045733333342
5034_C12	4.52406700000211	0.006762431988045
5062_C12	-2.92558599999938	-0.00507033968804053
5063_C12	-7.5818990000007	-0.0064526800000006
5068_C12	0.513018000000102	0.00814314285714447
5075_C12	1.4087720000025	0.00139897914598064
5086_C12	-2.37362400000347	-0.00170152258064765
5087_C12	-6.32609899999989	-0.0136632807775375
5088_C12	-1.99804700001005	-0.00864955411259761
5091_C12	-11.5116540000108	-0.0310287169811612
5092_C12	-5.66647499999999	-0.00933521416803952
5096_C12	2.06473899999764	0.00238698150288745
5097_C12	0.0335269999995944	4.3260645160767e-05
5111_C12	4.81524200000058	0.00549058380843852
5116_C12	5.24740199999997	0.0177878033898304
5148_C12	-1.46002200000112	-0.00291421556886451
5154_C12	1.04969000000983	0.00376232974913918
5161_C12	5.51604899999802	0.00399424257784071
5165_C12	-4.5473779999993	-0.00443646634146273
5170_C12	-2.06671199999982	-0.00281952523874464
5172_C12	0.411959999997634	0.000494549819925131
5175_C12	7.83621099999982	0.0155789483101388
5206_C12	4.37678299989784	0.00505986473976629
5226_C12	-0.926608999999189	-0.00460999502487159
5229_C12	-0.419346000002406	-0.000485916570107075
5233_C12	-2.04763699999967	-0.00251861869618655
5248_C12	-0.0631029999999555	-0.0016180256410245
5270_C12	-0.359515000000101	-0.000594239669421655
5276_C12	4.53700899999967	0.00301462392026556
5279_C12	-0.0719250000001921	-0.000116195476575431
5286_C12	-2.66973700000017	-0.00475888948306625
5294_C12	4.71556100000089	0.0112543221957062
